id,parent folder,BAS,NGB,EBO,FGC,MON,LYT,NIF,MYB,PMO,ART,HAC,PEB,KSC,OTH,LYI,MMZ,ABE,BLA,PLM,NGS,EOS
BLA_04861,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04739,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04991,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04052,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04657,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04053,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04035,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04803,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04726,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04183,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04949,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04364,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04018,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04773,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04126,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04077,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04129,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04013,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04467,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04925,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04024,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04921,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04499,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04086,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04181,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04038,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04459,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04206,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04500,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04960,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04419,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04261,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04699,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04470,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04182,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04288,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04668,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04801,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04767,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04472,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04568,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04197,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04914,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04881,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04619,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04051,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04593,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04779,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04271,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04302,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04315,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04400,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04595,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04560,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04577,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04954,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04733,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04328,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04635,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04348,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04036,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04601,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04746,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04453,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04056,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04770,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04610,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04148,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04539,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04388,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04118,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04820,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04219,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04287,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04450,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04581,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04919,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04180,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04006,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04078,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04330,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04611,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04070,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04445,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04227,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04817,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04832,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04493,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04798,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04632,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04133,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04655,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04847,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04666,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04424,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04927,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04693,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04959,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04483,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04941,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04566,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04752,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_05000,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04372,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04687,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04877,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04856,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04766,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04823,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04918,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04870,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04057,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04137,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04533,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04168,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04548,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04081,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04204,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04685,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04508,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04292,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04451,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04020,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04312,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04521,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04004,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04173,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04736,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04781,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04476,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04898,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04477,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04235,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04617,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04936,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04347,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04538,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04907,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04216,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04683,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04334,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04170,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04042,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04370,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04839,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04495,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04784,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04718,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04530,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04127,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04795,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04744,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04452,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04076,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04616,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04225,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04913,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04161,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04301,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04701,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04151,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04789,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04270,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04653,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04393,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04374,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04755,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04497,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04491,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04202,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04308,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04871,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04392,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04813,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04985,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04901,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04242,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04756,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04303,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04819,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04824,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04363,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04692,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04490,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04310,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04247,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04943,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04398,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04890,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04356,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04360,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04669,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04022,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04104,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04117,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04224,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04274,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04143,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04071,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04488,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04667,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04638,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04559,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04769,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04280,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04800,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04332,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04931,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04774,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04626,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04486,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04740,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04659,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04067,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04289,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04695,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04738,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04664,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04116,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04634,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04386,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04096,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04437,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04615,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04887,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04331,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04463,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04190,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04528,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04609,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04085,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04681,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04253,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04041,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BLA_04935,BLA/4001-5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
