id,segmentationSetId,wsi,segmentationQuality,{'Promyelocyte'},{'Myelocyte'},{'Monoblast'},{'Lymphocyte'},{'Metamyelocyte'},{'Myeloblast'},{'Erythroblast'},{'Lymphoblast'},{'Granulocyte'},{'Plasma cell'},"{'Promyelocyte', 'Erythroblast'}",{'erythrocyte'},{'Monocyte'},{'Megakaryozyt'}
89237,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89238,1,1289,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
89239,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89240,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89241,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89243,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89246,1,1289,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
89247,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89248,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89249,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89250,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89251,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89252,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89253,1,1289,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
89254,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89255,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89257,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89258,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89259,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89260,1,1289,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89261,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89263,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89264,1,1289,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89265,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89267,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89269,1,1289,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89270,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89271,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89272,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89273,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89274,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89275,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89276,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89277,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89278,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89279,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89280,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89281,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89282,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89283,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89284,1,1289,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89285,1,1289,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89288,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89289,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89292,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89293,1,1289,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89296,1,1289,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
89297,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89298,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89299,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89300,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89303,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89306,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89307,1,1289,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89308,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89309,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89311,1,1289,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89312,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89314,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89315,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89316,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89318,1,1289,{'Good'},0,0,0,0,0,0,0,1,0,0,0,0,0,0
89320,1,1289,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89322,1,1289,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89325,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89326,1,1289,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
89329,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89337,1,1289,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89338,1,1289,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
89350,1,1289,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
89351,1,1289,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89356,1,1289,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89374,1,1289,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
89381,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89382,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89383,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89384,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89385,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89386,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89387,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89389,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89390,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89391,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89392,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89394,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89395,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89396,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89397,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89398,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89399,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89400,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89401,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89402,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89403,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89404,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89405,1,1280,{'Good'},1,0,0,0,0,0,0,0,0,0,0,0,0,0
89406,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89407,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89408,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89409,1,1280,{'Good'},0,0,0,0,0,0,0,1,0,0,0,0,0,0
89410,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89411,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89413,1,1280,{'Good'},0,0,0,0,0,0,0,0,0,1,0,0,0,0
89415,1,1280,{'Good'},1,0,0,0,0,0,0,0,0,0,0,0,0,0
89416,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89417,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89418,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89419,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89420,1,1280,{'Good'},0,0,0,0,0,0,0,0,0,1,0,0,0,0
89421,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89422,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89423,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89424,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89425,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89426,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89427,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89428,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89429,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89430,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89434,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89435,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89436,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89437,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89438,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89440,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89441,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89442,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89443,1,1280,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89444,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89445,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89446,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89448,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89450,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89452,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89453,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89454,1,1280,{'Good'},0,0,0,0,0,0,0,0,0,1,0,0,0,0
89455,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89457,1,1280,{'Good'},0,0,0,0,0,0,0,0,0,1,0,0,0,0
89458,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89459,1,1280,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
89460,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89461,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89462,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89463,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89466,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89467,1,1280,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
89470,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89472,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89473,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89474,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89475,1,1280,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89476,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89477,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89479,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89481,1,1280,{'Good'},0,0,0,0,0,0,0,0,0,1,0,0,0,0
89482,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89486,1,1280,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89496,1,1280,{'Good'},0,0,0,0,0,0,0,0,0,1,0,0,0,0
89498,1,1252,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89499,1,1252,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89500,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89501,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89502,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89503,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89504,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89505,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89506,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89507,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89508,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89509,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89510,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89511,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89512,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89513,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89514,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89515,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89516,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89517,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89518,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89519,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89520,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89521,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89522,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89524,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89525,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89526,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89527,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89528,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89529,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89530,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89531,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89532,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89533,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89534,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89535,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89536,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89537,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89538,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89539,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89541,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89542,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89543,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89545,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89546,1,1252,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89547,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89549,1,1252,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89550,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89552,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89553,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89555,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89556,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89557,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89558,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89559,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89561,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89562,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89564,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89565,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89566,1,1252,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89568,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89572,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89573,1,1252,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
89575,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89577,1,1252,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89579,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89580,1,1252,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89581,1,1252,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89584,1,1252,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89587,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89589,1,1252,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
89592,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89594,1,1252,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89596,1,1252,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89598,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89599,1,1252,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
89600,1,1252,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89601,1,1252,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
89603,1,1252,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
89604,1,1252,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
89605,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89606,1,1252,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89608,1,1252,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89609,1,1252,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
89610,1,1252,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89611,1,1252,{'Mediocre'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89615,1,1252,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
89616,1,1252,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
89618,1,1252,{'Mediocre'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89619,1,1252,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
89620,1,1252,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
89621,1,1252,{'Mediocre'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89622,1,1252,{'Mediocre'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89623,1,1252,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
89624,1,1252,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89625,1,1252,{'Mediocre'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89626,1,1252,{'Mediocre'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89627,1,1252,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
89642,1,1252,{'Mediocre'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89643,1,1252,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89644,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89645,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89646,1,1249,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89647,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89648,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89649,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89650,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89651,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89652,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89653,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89654,1,1249,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89655,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89657,1,1249,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89658,1,1249,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89659,1,1249,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89660,1,1249,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89661,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89662,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89663,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89664,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89665,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89666,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89668,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89669,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89670,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89671,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89672,1,1249,{'Good'},0,0,0,0,0,0,0,0,0,0,0,0,1,0
89674,1,1249,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89675,1,1249,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89676,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89677,1,1249,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
89679,1,1249,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89681,1,1249,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89682,1,1249,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89683,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89684,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89685,1,1249,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
89686,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89687,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89688,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89689,1,1249,{'Good'},0,0,0,0,0,0,0,0,0,1,0,0,0,0
89690,1,1249,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89691,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89692,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89693,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89694,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89696,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89697,1,1249,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89698,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89699,1,1249,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
89700,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89701,1,1249,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89702,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89703,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89704,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89705,1,1249,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89706,1,1249,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89707,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89708,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89711,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89712,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89713,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89714,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89715,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89718,1,1249,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
89720,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89721,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89722,1,1249,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
89723,1,1249,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
